# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_RMS(1) 008:U_RMS(2) 009:U_RMS(mag)
  3.4900000000001627E+001  3.4900000000001627E+001    3490  23490   2.0000000000000000E+000 0.0000000000000000E+000   2.7960246941563560E-001  5.0907340925907051E-001  5.8080399182338151E-001
  3.3100000000001985E+001  3.3100000000001985E+001    3310  23310   2.0000000000000000E+000 0.0000000000000000E+000   2.8026237250178933E-001  5.0745190377149569E-001  5.7970202007725237E-001
  3.5000000000001607E+001  3.5000000000001607E+001    3500  23500   2.0000000000000000E+000 0.0000000000000000E+000   2.7958487180070088E-001  5.0902504129840391E-001  5.8075312587075771E-001
  3.3200000000001965E+001  3.3200000000001965E+001    3320  23320   2.0000000000000000E+000 0.0000000000000000E+000   2.8020385033925649E-001  5.0744902640345381E-001  5.7967121037943361E-001
  3.5100000000001587E+001  3.5100000000001587E+001    3510  23510   2.0000000000000000E+000 0.0000000000000000E+000   2.7956294712579192E-001  5.0895169925777414E-001  5.8067828750783689E-001
  3.3300000000001945E+001  3.3300000000001945E+001    3330  23330   2.0000000000000000E+000 0.0000000000000000E+000   2.8014691430834712E-001  5.0749173095707451E-001  5.7968107661566472E-001
  3.5200000000001567E+001  3.5200000000001567E+001    3520  23520   2.0000000000000000E+000 0.0000000000000000E+000   2.7953552540486970E-001  5.0885969041478045E-001  5.8058444217219840E-001
  3.3400000000001925E+001  3.3400000000001925E+001    3340  23340   2.0000000000000000E+000 0.0000000000000000E+000   2.8009167027711328E-001  5.0757810471535593E-001  5.7973000279876485E-001
  3.5300000000001547E+001  3.5300000000001547E+001    3530  23530   2.0000000000000000E+000 0.0000000000000000E+000   2.7950158010132737E-001  5.0875636870026230E-001  5.8047754131595477E-001
  3.3500000000001906E+001  3.3500000000001906E+001    3350  23350   2.0000000000000000E+000 0.0000000000000000E+000   2.8003598486611913E-001  5.0769745983335257E-001  5.7980760907492054E-001
  3.5400000000001528E+001  3.5400000000001528E+001    3540  23540   2.0000000000000000E+000 0.0000000000000000E+000   2.7946048279831963E-001  5.0864986643215477E-001  5.8036440971799674E-001
  3.3600000000001886E+001  3.3600000000001886E+001    3360  23360   2.0000000000000000E+000 0.0000000000000000E+000   2.7997797173449945E-001  5.0783352992210470E-001  5.7989874872231741E-001
  3.5500000000001508E+001  3.5500000000001508E+001    3550  23550   2.0000000000000000E+000 0.0000000000000000E+000   2.7941234571081108E-001  5.0854913388823907E-001  5.8025294528687743E-001
  3.3700000000001866E+001  3.3700000000001866E+001    3370  23370   2.0000000000000000E+000 0.0000000000000000E+000   2.7991897039440987E-001  5.0797202294161438E-001  5.7999155690239367E-001
  3.5600000000001488E+001  3.5600000000001488E+001    3560  23560   2.0000000000000000E+000 0.0000000000000000E+000   2.7935831968173174E-001  5.0846401473827951E-001  5.8015232918533552E-001
  3.3800000000001846E+001  3.3800000000001846E+001    3380  23380   2.0000000000000000E+000 0.0000000000000000E+000   2.7986298500719182E-001  5.0810660315370430E-001  5.8008241702841809E-001
  3.5700000000001468E+001  3.5700000000001468E+001    3570  23570   2.0000000000000000E+000 0.0000000000000000E+000   2.7930064371445335E-001  5.0840496134749102E-001  5.8007280086386732E-001
  3.3900000000001826E+001  3.3900000000001826E+001    3390  23390   2.0000000000000000E+000 0.0000000000000000E+000   2.7981328592012957E-001  5.0823814938317823E-001  5.8017367353737974E-001
  3.5800000000001448E+001  3.5800000000001448E+001    3580  23580   2.0000000000000000E+000 0.0000000000000000E+000   2.7924221905213011E-001  5.0838196988471260E-001  5.8002452034807863E-001
  3.4000000000001806E+001  3.4000000000001806E+001    3400  23400   2.0000000000000000E+000 0.0000000000000000E+000   2.7977091646523506E-001  5.0836937009004667E-001  5.8026819846132218E-001
  3.5900000000001428E+001  3.5900000000001428E+001    3590  23590   2.0000000000000000E+000 0.0000000000000000E+000   2.7918556478633789E-001  5.0840238686767662E-001  5.8001514338663362E-001
  3.6000000000001408E+001  3.6000000000001408E+001    3600  23600   2.0000000000000000E+000 0.0000000000000000E+000   2.7913137766933160E-001  5.0846768483276649E-001  5.8004630204732157E-001
  3.4100000000001786E+001  3.4100000000001786E+001    3410  23410   2.0000000000000000E+000 0.0000000000000000E+000   2.7973579178319352E-001  5.0850071596301287E-001  5.8036634235581487E-001
  3.6100000000001388E+001  3.6100000000001388E+001    3610  23610   2.0000000000000000E+000 0.0000000000000000E+000   2.7907777468056451E-001  5.0857068515220316E-001  5.8011080503369116E-001
  3.4200000000001766E+001  3.4200000000001766E+001    3420  23420   2.0000000000000000E+000 0.0000000000000000E+000   2.7970754778471040E-001  5.0862998508338534E-001  5.8046599729326162E-001
  3.6200000000001368E+001  3.6200000000001368E+001    3620  23620   2.0000000000000000E+000 0.0000000000000000E+000   2.7902189435194735E-001  5.0869643627512628E-001  5.8019417595039923E-001
  3.4300000000001746E+001  3.4300000000001746E+001    3430  23430   2.0000000000000000E+000 0.0000000000000000E+000   2.7968535832229290E-001  5.0875337198541279E-001  5.8056342734140358E-001
  3.6300000000001348E+001  3.6300000000001348E+001    3630  23630   2.0000000000000000E+000 0.0000000000000000E+000   2.7896350832053373E-001  5.0882865706077033E-001  5.8028203592801963E-001
  3.4400000000001726E+001  3.4400000000001726E+001    3440  23440   2.0000000000000000E+000 0.0000000000000000E+000   2.7966788373911906E-001  5.0886590073796291E-001  5.8065362319456479E-001
  3.6400000000001329E+001  3.6400000000001329E+001    3640  23640   2.0000000000000000E+000 0.0000000000000000E+000   2.7890642194909522E-001  5.0895771088726853E-001  5.8036776588302618E-001
  3.4500000000001707E+001  3.4500000000001707E+001    3450  23450   2.0000000000000000E+000 0.0000000000000000E+000   2.7965364749360110E-001  5.0896162879771349E-001  5.8073066230817946E-001
  3.6500000000001309E+001  3.6500000000001309E+001    3650  23650   2.0000000000000000E+000 0.0000000000000000E+000   2.7885525744452066E-001  5.0908285551451548E-001  5.8045293382259943E-001
  3.4600000000001687E+001  3.4600000000001687E+001    3460  23460   2.0000000000000000E+000 0.0000000000000000E+000   2.7964127228463442E-001  5.0903439590507604E-001  5.8078847903467814E-001
  3.6600000000001289E+001  3.6600000000001289E+001    3660  23660   2.0000000000000000E+000 0.0000000000000000E+000   2.7881218230251181E-001  5.0920752574770471E-001  5.8054158961988964E-001
  3.4700000000001667E+001  3.4700000000001667E+001    3470  23470   2.0000000000000000E+000 0.0000000000000000E+000   2.7962945639091429E-001  5.0907897404322284E-001  5.8082186141223939E-001
  3.6700000000001269E+001  3.6700000000001269E+001    3670  23670   2.0000000000000000E+000 0.0000000000000000E+000   2.7877737665210955E-001  5.0933366328495157E-001  5.8063551931336458E-001
  3.4800000000001647E+001  3.4800000000001647E+001    3480  23480   2.0000000000000000E+000 0.0000000000000000E+000   2.7961693172294914E-001  5.0909214999548790E-001  5.8082738028882960E-001
  3.6800000000001249E+001  3.6800000000001249E+001    3680  23680   2.0000000000000000E+000 0.0000000000000000E+000   2.7875060964002402E-001  5.0946006613972478E-001  5.8073355453751576E-001
  3.4900000000001627E+001  3.4900000000001627E+001    3490  23490   2.0000000000000000E+000 0.0000000000000000E+000   2.7960246941563560E-001  5.0907340925907051E-001  5.8080399182338151E-001
  3.6900000000001229E+001  3.6900000000001229E+001    3690  23690   2.0000000000000000E+000 0.0000000000000000E+000   2.7873135734840821E-001  5.0958361784296135E-001  5.8083270667482844E-001
  3.5000000000001607E+001  3.5000000000001607E+001    3500  23500   2.0000000000000000E+000 0.0000000000000000E+000   2.7958487180070088E-001  5.0902504129840391E-001  5.8075312587075771E-001
  3.7000000000001209E+001  3.7000000000001209E+001    3700  23700   2.0000000000000000E+000 0.0000000000000000E+000   2.7871846318377757E-001  5.0970008206688444E-001  5.8092870077016813E-001
  3.5100000000001587E+001  3.5100000000001587E+001    3510  23510   2.0000000000000000E+000 0.0000000000000000E+000   2.7956294712579192E-001  5.0895169925777414E-001  5.8067828750783689E-001
  3.7100000000001189E+001  3.7100000000001189E+001    3710  23710   2.0000000000000000E+000 0.0000000000000000E+000   2.7871041665015292E-001  5.0980404969159351E-001  5.8101606297180001E-001
  3.5200000000001567E+001  3.5200000000001567E+001    3520  23520   2.0000000000000000E+000 0.0000000000000000E+000   2.7953552540486970E-001  5.0885969041478045E-001  5.8058444217219840E-001
  3.7200000000001169E+001  3.7200000000001169E+001    3720  23720   2.0000000000000000E+000 0.0000000000000000E+000   2.7870572454279645E-001  5.0988932772090116E-001  5.8108863989635661E-001
  3.5300000000001547E+001  3.5300000000001547E+001    3530  23530   2.0000000000000000E+000 0.0000000000000000E+000   2.7950158010132737E-001  5.0875636870026230E-001  5.8047754131595477E-001
  3.7300000000001150E+001  3.7300000000001150E+001    3730  23730   2.0000000000000000E+000 0.0000000000000000E+000   2.7870293453030967E-001  5.0994997984328271E-001  5.8114052315939090E-001
  3.5400000000001528E+001  3.5400000000001528E+001    3540  23540   2.0000000000000000E+000 0.0000000000000000E+000   2.7946048279831963E-001  5.0864986643215477E-001  5.8036440971799674E-001
  3.7400000000001130E+001  3.7400000000001130E+001    3740  23740   2.0000000000000000E+000 0.0000000000000000E+000   2.7870057460713351E-001  5.0998147936805802E-001  5.8116703243110698E-001
  3.5500000000001508E+001  3.5500000000001508E+001    3550  23550   2.0000000000000000E+000 0.0000000000000000E+000   2.7941234571081108E-001  5.0854913388823907E-001  5.8025294528687743E-001
  3.7500000000001110E+001  3.7500000000001110E+001    3750  23750   2.0000000000000000E+000 0.0000000000000000E+000   2.7869717999369569E-001  5.0998162734500969E-001  5.8116553439265716E-001
  3.5600000000001488E+001  3.5600000000001488E+001    3560  23560   2.0000000000000000E+000 0.0000000000000000E+000   2.7935831968173174E-001  5.0846401473827951E-001  5.8015232918533552E-001
  3.7600000000001090E+001  3.7600000000001090E+001    3760  23760   2.0000000000000000E+000 0.0000000000000000E+000   2.7869132469063870E-001  5.0995101185929225E-001  5.8113586101198322E-001
  3.5700000000001468E+001  3.5700000000001468E+001    3570  23570   2.0000000000000000E+000 0.0000000000000000E+000   2.7930064371445335E-001  5.0840496134749102E-001  5.8007280086386732E-001
  3.7700000000001070E+001  3.7700000000001070E+001    3770  23770   2.0000000000000000E+000 0.0000000000000000E+000   2.7868161276670311E-001  5.0989287644411245E-001  5.8108018959753007E-001
  3.5800000000001448E+001  3.5800000000001448E+001    3580  23580   2.0000000000000000E+000 0.0000000000000000E+000   2.7924221905213011E-001  5.0838196988471260E-001  5.8002452034807863E-001
  3.7800000000001050E+001  3.7800000000001050E+001    3780  23780   2.0000000000000000E+000 0.0000000000000000E+000   2.7866666589566939E-001  5.0981251959812361E-001  5.8100250930645360E-001
  3.5900000000001428E+001  3.5900000000001428E+001    3590  23590   2.0000000000000000E+000 0.0000000000000000E+000   2.7918556478633789E-001  5.0840238686767662E-001  5.8001514338663362E-001
  3.7900000000001030E+001  3.7900000000001030E+001    3790  23790   2.0000000000000000E+000 0.0000000000000000E+000   2.7864516691517717E-001  5.0971656500128119E-001  5.8090800104826598E-001
  3.6000000000001408E+001  3.6000000000001408E+001    3600  23600   2.0000000000000000E+000 0.0000000000000000E+000   2.7913137766933160E-001  5.0846768483276649E-001  5.8004630204732157E-001
  3.8000000000001010E+001  3.8000000000001010E+001    3800  23800   2.0000000000000000E+000 0.0000000000000000E+000   2.7861601772255673E-001  5.0961245375098007E-001  5.8080266730591976E-001
  3.6100000000001388E+001  3.6100000000001388E+001    3610  23610   2.0000000000000000E+000 0.0000000000000000E+000   2.7907777468056451E-001  5.0857068515220316E-001  5.8011080503369116E-001
  3.8100000000000990E+001  3.8100000000000990E+001    3810  23810   2.0000000000000000E+000 0.0000000000000000E+000   2.7857862823903731E-001  5.0950831166896222E-001  5.8069335433712350E-001
  3.6200000000001368E+001  3.6200000000001368E+001    3620  23620   2.0000000000000000E+000 0.0000000000000000E+000   2.7902189435194735E-001  5.0869643627512628E-001  5.8019417595039923E-001
  3.8200000000000970E+001  3.8200000000000970E+001    3820  23820   2.0000000000000000E+000 0.0000000000000000E+000   2.7853327387740591E-001  5.0941306831459112E-001  5.8058802849055748E-001
  3.6300000000001348E+001  3.6300000000001348E+001    3630  23630   2.0000000000000000E+000 0.0000000000000000E+000   2.7896350832053373E-001  5.0882865706077033E-001  5.8028203592801963E-001
  3.8300000000000951E+001  3.8300000000000951E+001    3830  23830   2.0000000000000000E+000 0.0000000000000000E+000   2.7848137113142348E-001  5.0933650191200037E-001  5.8049594851918717E-001
  3.6400000000001329E+001  3.6400000000001329E+001    3640  23640   2.0000000000000000E+000 0.0000000000000000E+000   2.7890642194909522E-001  5.0895771088726853E-001  5.8036776588302618E-001
  3.8400000000000931E+001  3.8400000000000931E+001    3840  23840   2.0000000000000000E+000 0.0000000000000000E+000   2.7842545192797563E-001  5.0928880232377027E-001  5.8042727059785690E-001
  3.6500000000001309E+001  3.6500000000001309E+001    3650  23650   2.0000000000000000E+000 0.0000000000000000E+000   2.7885525744452066E-001  5.0908285551451548E-001  5.8045293382259943E-001
  3.8500000000000911E+001  3.8500000000000911E+001    3850  23850   2.0000000000000000E+000 0.0000000000000000E+000   2.7836860420988607E-001  5.0927924653820255E-001  5.8039161844764741E-001
  3.6600000000001289E+001  3.6600000000001289E+001    3660  23660   2.0000000000000000E+000 0.0000000000000000E+000   2.7881218230251181E-001  5.0920752574770471E-001  5.8054158961988964E-001
  3.8600000000000891E+001  3.8600000000000891E+001    3860  23860   2.0000000000000000E+000 0.0000000000000000E+000   2.7831328044750023E-001  5.0931372555554723E-001  5.8039534208392833E-001
  3.6700000000001269E+001  3.6700000000001269E+001    3670  23670   2.0000000000000000E+000 0.0000000000000000E+000   2.7877737665210955E-001  5.0933366328495157E-001  5.8063551931336458E-001
  3.8700000000000871E+001  3.8700000000000871E+001    3870  23870   2.0000000000000000E+000 0.0000000000000000E+000   2.7825987758591290E-001  5.0939153516724635E-001  5.8043802044160681E-001
  3.6800000000001249E+001  3.6800000000001249E+001    3680  23680   2.0000000000000000E+000 0.0000000000000000E+000   2.7875060964002402E-001  5.0946006613972478E-001  5.8073355453751576E-001
  3.8800000000000851E+001  3.8800000000000851E+001    3880  23880   2.0000000000000000E+000 0.0000000000000000E+000   2.7820641144045952E-001  5.0950341299720580E-001  5.8051058149044916E-001
  3.6900000000001229E+001  3.6900000000001229E+001    3690  23690   2.0000000000000000E+000 0.0000000000000000E+000   2.7873135734840821E-001  5.0958361784296135E-001  5.8083270667482844E-001
  3.8900000000000831E+001  3.8900000000000831E+001    3890  23890   2.0000000000000000E+000 0.0000000000000000E+000   2.7815065710153308E-001  5.0963389010744686E-001  5.8059838958790077E-001
  3.7000000000001209E+001  3.7000000000001209E+001    3700  23700   2.0000000000000000E+000 0.0000000000000000E+000   2.7871846318377757E-001  5.0970008206688444E-001  5.8092870077016813E-001
  3.9000000000000811E+001  3.9000000000000811E+001    3900  23900   2.0000000000000000E+000 0.0000000000000000E+000   2.7809331212645673E-001  5.0976830567120456E-001  5.8068891475242878E-001
